Date_Mada;pm2,5_atm_a;pm2,5_atm_b;Ambohidahy;Humidity;Temperature
01/17/2023 14:00:00;7,38;9,064;8,222;41,841;83,3
01/17/2023 15:00:00;8,995;10,445;9,72;47,825;79,816
01/17/2023 16:00:00;12,403;14,099;13,251;53,4;76,934
01/17/2023 17:00:00;21,38;23,906;22,643;54,633;75,833
01/17/2023 18:00:00;18,453;20,733;19,593;56,3;73,8
01/17/2023 19:00:00;15,185;18,014;16,5995;56,2;73,233
01/17/2023 20:00:00;7,677;9,285;8,481;57,066;71,367
01/17/2023 21:00:00;6,6;7,854;7,227;58,1;69,733
01/17/2023 22:00:00;10,33;11,889;11,1095;57,867;70,166
01/17/2023 23:00:00;9,105;10,935;10,02;60,3;69,966
01/18/2023 00:00:00;4,536;5,563;5,0495;64,367;68,567
01/18/2023 01:00:00;3,09;3,837;3,4635;60,567;68,733
01/18/2023 02:00:00;4,775;5,528;5,1515;64,333;67,966
01/18/2023 03:00:00;8,317;10,335;9,326;61,367;67,966
01/18/2023 04:00:00;16,962;19,636;18,299;59,267;68,633
01/18/2023 05:00:00;29,162;33,261;31,2115;59,8;68,733
01/18/2023 06:00:00;47,204;55,749;51,4765;52,766;71,8
01/18/2023 07:00:00;31,493;35,858;33,6755;47,233;75,433
01/18/2023 08:00:00;24,078;26,551;25,3145;42,333;79,4
01/18/2023 09:00:00;16,79;18,951;17,8705;39,3;80,067
01/18/2023 10:00:00;25,154;28,63;26,892;42,275;79,633
01/18/2023 11:00:00;14,807;17,009;15,908;37,05;81,992
01/18/2023 12:00:00;14,523;16,908;15,7155;36,45;82,166
01/18/2023 13:00:00;15,341;17,625;16,483;35,909;83,275
01/18/2023 14:00:00;9,818;11,13;10,474;40,8;78,466
01/18/2023 16:00:00;12,474;14;13,237;39,654;79,304
01/18/2023 17:00:00;17,049;18,876;17,9625;43;77,4
01/18/2023 18:00:00;33,057;37,114;35,0855;48,034;75,2
01/18/2023 19:00:00;27,274;29,892;28,583;50,166;72,966
01/18/2023 20:00:00;20,59;22,886;21,738;52,933;71,6
01/18/2023 21:00:00;8,383;9,951;9,167;54,667;69,767
01/18/2023 22:00:00;3,578;4,105;3,8415;56,733;67,733
01/18/2023 23:00:00;2,875;3,22;3,0475;58,834;67,034
01/19/2023 00:00:00;1,111;1,274;1,1925;60,8;66,034
01/19/2023 01:00:00;0,758;0,835;0,7965;61,067;66
01/19/2023 02:00:00;1,229;1,185;1,207;56,933;65,966
01/19/2023 03:00:00;2,512;2,67;2,591;59,467;65,966
01/19/2023 04:00:00;4,168;4,795;4,4815;63,4;65,9
01/19/2023 05:00:00;17,678;19,564;18,621;65,233;66,466
01/19/2023 06:00:00;23,376;27,154;25,265;62,2;68,633
01/19/2023 07:00:00;29,784;33,107;31,4455;54,833;71,067
01/19/2023 08:00:00;27,403;30,067;28,735;56,933;71
01/19/2023 09:00:00;17,144;19,156;18,15;58,166;72,225
01/19/2023 10:00:00;29,319;32,16;30,7395;65,297;70,314
01/19/2023 11:00:00;45,401;51,254;48,3275;64,333;72,3
01/19/2023 12:00:00;14,477;16,765;15,621;62,367;73,242
01/19/2023 13:00:00;26,16;29,86;28,01;57,767;75,334
01/19/2023 14:00:00;18,976;21,209;20,0925;55,742;74,87
01/19/2023 15:00:00;13,349;14,928;14,1385;65,928;70,753
01/19/2023 16:00:00;39,315;43,358;41,3365;69,733;70,1
01/19/2023 17:00:00;68,868;72,205;70,5365;69,033;70,433
01/19/2023 18:00:00;48,645;52,916;50,7805;68,534;70,034
01/19/2023 19:00:00;28,691;31,447;30,069;70,834;69,233
01/19/2023 20:00:00;19,473;22,41;20,9415;69,867;69,2
01/19/2023 21:00:00;15,367;17,905;16,636;67,467;69,867
01/19/2023 22:00:00;11,172;13,233;12,2025;65,267;70,167
01/19/2023 23:00:00;1,752;2,218;1,985;68,708;70
01/20/2023 00:00:00;2,659;3,382;3,0205;70,167;69,567
01/20/2023 01:00:00;2,254;2,759;2,5065;70,767;69
01/20/2023 02:00:00;0,905;1,247;1,076;70,567;69
01/20/2023 03:00:00;1,12;1,243;1,1815;66,367;69,867
01/20/2023 04:00:00;4,521;4,71;4,6155;66,5;69,867
01/20/2023 05:00:00;13,349;14,892;14,1205;66,534;70,034
01/20/2023 06:00:00;14,587;16,372;15,4795;65,666;70,267
01/20/2023 07:00:00;16,546;18,757;17,6515;65,566;70,6
01/20/2023 08:00:00;21,566;23,892;22,729;65,275;71,659
01/20/2023 09:00:00;17,872;19,949;18,9105;61,967;73,166
01/20/2023 10:00:00;13,081;14,54;13,8105;59,208;74,392
01/20/2023 11:00:00;20,096;21,722;20,909;60,2;74,9
01/20/2023 12:00:00;25,511;27,4;26,4555;63,725;73,933
01/20/2023 13:00:00;15,635;17,247;16,441;57,858;76,667
01/20/2023 14:00:00;21,954;23,912;22,933;56,7;76,833
01/20/2023 15:00:00;15,863;18,019;16,941;55,433;76,6
01/20/2023 16:00:00;14,135;16,344;15,2395;59,934;73,934
01/20/2023 17:00:00;23,516;25,499;24,5075;64,125;72,541
01/20/2023 18:00:00;16,207;18,364;17,2855;65,534;71,567
01/20/2023 19:00:00;21,931;24,055;22,993;68,267;70,767
01/20/2023 20:00:00;7,978;9,558;8,768;67,633;70,733
01/20/2023 21:00:00;7,6;9,302;8,451;67,567;70,9
01/20/2023 22:00:00;5,685;6,723;6,204;68,6;70,733
01/20/2023 23:00:00;6,959;9,004;7,9815;70,367;70,066
01/21/2023 00:00:00;11,316;12,183;11,7495;70,767;70
01/21/2023 01:00:00;9,561;10,928;10,2445;69,733;69,934
01/21/2023 02:00:00;4,306;5,004;4,655;70,267;70
01/21/2023 03:00:00;10,008;11,163;10,5855;70;70
01/21/2023 04:00:00;14,957;16,654;15,8055;70;70
01/21/2023 05:00:00;28,038;30,484;29,261;69,8;70,034
01/21/2023 06:00:00;35,44;39,38;37,41;67,233;71,467
01/21/2023 07:00:00;39,216;43,076;41,146;67,433;72,067
01/21/2023 08:00:00;55,341;61,125;58,233;65,867;73,5
01/21/2023 09:00:00;45,674;50,367;48,0205;65,066;74,2
01/21/2023 10:00:00;33,855;36,543;35,199;60,067;76,867
01/21/2023 11:00:00;39,517;43,965;41,741;61,567;76,7
01/21/2023 12:00:00;49,543;55,874;52,7085;64,067;75,467
01/21/2023 13:00:00;39,538;44,18;41,859;60,534;77,566
01/21/2023 14:00:00;36,15;39,653;37,9015;59,466;77,834
01/21/2023 15:00:00;33,005;36,717;34,861;62,066;75,5
01/21/2023 16:00:00;39,029;43,049;41,039;62,3;75
01/21/2023 17:00:00;40,959;45,072;43,0155;61,867;74,4
01/21/2023 18:00:00;34,913;38,02;36,4665;63,834;72,966
01/21/2023 19:00:00;33,324;36,812;35,068;64,9;72,267
01/21/2023 20:00:00;28,877;31,92;30,3985;66,7;71,8
01/21/2023 21:00:00;14,217;17,333;15,775;67,534;71
01/21/2023 22:00:00;19,887;21,355;20,621;70,034;69,934
01/21/2023 23:00:00;10,577;13,064;11,8205;69,4;70,066
01/22/2023 00:00:00;4,98;6,215;5,5975;68,267;70,1
01/22/2023 01:00:00;2,548;3,506;3,027;69;70
01/22/2023 02:00:00;3,897;4,836;4,3665;68,897;70
01/22/2023 03:00:00;3,175;4,362;3,7685;69,233;70
01/22/2023 04:00:00;11,759;13,344;12,5515;69,334;69,667
01/22/2023 05:00:00;21,67;24,169;22,9195;67,967;69,767
01/22/2023 06:00:00;33,849;36,742;35,2955;68,3;69,966
01/22/2023 07:00:00;33,68;37,765;35,7225;67,834;70,466
01/22/2023 08:00:00;37,239;41,874;39,5565;62,466;73,466
01/22/2023 09:00:00;33,847;37,746;35,7965;61,9;74,066
01/22/2023 10:00:00;38,558;42,618;40,588;61,733;74,466
01/22/2023 11:00:00;36,044;40,541;38,2925;62,3;74,434
01/22/2023 12:00:00;26,755;29,952;28,3535;63,166;74,233
01/22/2023 13:00:00;25,947;30,255;28,101;62,433;75,233
01/22/2023 14:00:00;26,702;30,971;28,8365;63,034;73,934
01/22/2023 15:00:00;32,349;36,922;34,6355;66,933;72,3
01/22/2023 16:00:00;32,194;36,714;34,454;70,133;71,1
01/22/2023 17:00:00;35,711;40,231;37,971;70,466;70,966
01/22/2023 18:00:00;42,008;46,909;44,4585;70;70,9
01/22/2023 19:00:00;35,53;39,642;37,586;67,566;70,934
01/22/2023 20:00:00;25,964;29,444;27,704;68,934;69,8
01/22/2023 21:00:00;13,78;16,437;15,1085;70,067;69
01/22/2023 22:00:00;6,592;7,893;7,2425;69,934;68,267
01/22/2023 23:00:00;9,632;11,895;10,7635;70,233;68,5
01/23/2023 00:00:00;6,796;8,392;7,594;70;69
01/23/2023 01:00:00;2,154;2,579;2,3665;69,867;69
01/23/2023 02:00:00;3,56;4,842;4,201;68,966;69
01/23/2023 03:00:00;9,979;12,621;11,3;68,1;69
01/23/2023 04:00:00;30,384;34,468;32,426;68,767;69
01/23/2023 05:00:00;58,67;67,08;62,875;69,066;69,733
01/23/2023 06:00:00;54,16;61,097;57,6285;66,933;71,333
01/23/2023 07:00:00;61,514;69,348;65,431;62,908;73,275
01/23/2023 08:00:00;53,569;59,725;56,647;59,167;76,034
01/23/2023 09:00:00;60,577;67,485;64,031;51,709;81,034
01/23/2023 10:00:00;53,674;58,096;55,885;57,591;78,267
01/23/2023 11:00:00;85,992;93,804;89,898;64,269;76,405
01/23/2023 12:00:00;87,934;98,44;93,187;61;77,592
01/23/2023 13:00:00;74,615;82,566;78,5905;67,15;73,95
01/23/2023 14:00:00;53,606;59,697;56,6515;61,8;77,063
01/23/2023 15:00:00;51,639;56,417;54,028;64,367;74,434
01/23/2023 16:00:00;64,582;70,037;67,3095;64,467;74,334
01/23/2023 17:00:00;128,546;137,151;132,8485;67,034;73,834
01/23/2023 18:00:00;137,243;157,497;147,37;66,133;72,834
01/23/2023 19:00:00;71,703;79,66;75,6815;66,966;73,233
01/23/2023 20:00:00;44,045;48,338;46,1915;67,8;72,334
01/23/2023 21:00:00;58,539;66,684;62,6115;68,967;72
01/23/2023 22:00:00;43,022;47,15;45,086;68,867;72
01/23/2023 23:00:00;28,151;30,866;29,5085;69,166;71,633
01/24/2023 00:00:00;6,668;8,194;7,431;68,7;71
01/24/2023 01:00:00;12,742;15,152;13,947;68,166;71
01/24/2023 02:00:00;9,43;11,279;10,3545;68,867;70,6
01/24/2023 03:00:00;12,968;15,52;14,244;69,3;70,466
01/24/2023 04:00:00;24,185;27,843;26,014;70,191;70
01/24/2023 05:00:00;95,717;110,091;102,904;70,466;70
01/24/2023 06:00:00;82,851;92,899;87,875;68,166;71,367
01/24/2023 07:00:00;103,047;112,678;107,8625;65,133;73,1
01/24/2023 08:00:00;81,04;91,641;86,3405;55,525;79,267
01/24/2023 09:00:00;69,845;77,59;73,7175;47,566;83,75
01/24/2023 10:00:00;47,328;53,901;50,6145;43,525;85,575
01/24/2023 11:00:00;44,225;49,183;46,704;35,075;92,017
01/24/2023 12:00:00;41,608;46,005;43,8065;47,483;83,808
01/24/2023 13:00:00;39,358;44,164;41,761;52,133;81,044
01/24/2023 14:00:00;40,965;45,764;43,3645;49,942;82,167
01/24/2023 15:00:00;37,237;42,249;39,743;52,066;82,7
01/24/2023 22:00:00;17,95;20,515;19,2325;70,434;71,966
01/24/2023 23:00:00;12,469;15,13;13,7995;71,125;71,466
01/25/2023 00:00:00;12,88;14,619;13,7495;73,166;70,1
01/25/2023 01:00:00;15,75;17,159;16,4545;72,591;70
01/25/2023 02:00:00;10,152;11,756;10,954;70,934;70
01/25/2023 03:00:00;21,317;24,998;23,1575;70,534;70
01/25/2023 04:00:00;59,629;68,216;63,9225;71;70,034
01/25/2023 05:00:00;124,996;142,026;133,511;70,983;70,075
01/25/2023 06:00:00;110,435;125,844;118,1395;67,834;71,9
01/25/2023 07:00:00;62,849;70,17;66,5095;54,233;79,667
01/25/2023 08:00:00;48,216;53,576;50,896;43,3;86,392
01/25/2023 09:00:00;48,118;53,142;50,63;46,092;85,054
01/25/2023 10:00:00;45,245;51,515;48,38;38,167;89,667
01/25/2023 11:00:00;44,67;49,294;46,982;55,892;79,55
01/25/2023 12:00:00;47,709;53,034;50,3715;52,023;82,555
01/25/2023 13:00:00;41,149;46,563;43,856;54,842;79,725
01/25/2023 14:00:00;44,414;50,12;47,267;48,189;82,875
01/25/2023 15:00:00;46,032;51,469;48,7505;47,433;82,3
01/25/2023 16:00:00;43,02;47,474;45,247;54,633;77,767
01/25/2023 17:00:00;53,311;59,554;56,4325;59,133;71,992
01/25/2023 18:00:00;60,739;67,982;64,3605;58,466;71
01/25/2023 19:00:00;69,47;78,273;73,8715;61,2;70,5
01/25/2023 20:00:00;43,946;47,853;45,8995;61,467;70,834
01/25/2023 21:00:00;43,217;48,007;45,612;63,667;71
01/25/2023 22:00:00;29,101;32,905;31,003;64,566;70,7
01/25/2023 23:00:00;14,289;16,447;15,368;65;70
01/26/2023 00:00:00;14,371;16,681;15,526;64,066;70,5
01/26/2023 01:00:00;12,035;13,578;12,8065;63,6;70,733
01/26/2023 02:00:00;16,138;18,692;17,415;64;70,4
01/26/2023 03:00:00;20,11;22,511;21,3105;67,75;69,316
01/26/2023 04:00:00;38,541;42,392;40,4665;67,5;70,367
01/26/2023 05:00:00;42,461;46,984;44,7225;67,034;69,767
01/26/2023 06:00:00;64,119;72,126;68,1225;64,966;71,267
01/26/2023 07:00:00;61,936;69,951;65,9435;60,966;73,656
01/26/2023 08:00:00;64,002;72,702;68,352;57,1;76
01/26/2023 09:00:00;80,349;89,944;85,1465;58,056;76,034
01/26/2023 10:00:00;79,304;86,994;83,149;61,733;74,856
01/26/2023 11:00:00;63,551;70,651;67,101;64,983;74,225
01/26/2023 12:00:00;57,559;64,788;61,1735;65,778;74,236
01/26/2023 13:00:00;75,459;86,133;80,796;61,156;77,164
01/26/2023 14:00:00;68,582;77,565;73,0735;61,467;76,817
01/26/2023 15:00:00;57,983;66,925;62,454;64,742;74,691
01/26/2023 16:00:00;39,74;44,078;41,909;69,2;71,7
01/26/2023 17:00:00;79,371;87,754;83,5625;70,034;71,567
01/26/2023 18:00:00;91,076;101,653;96,3645;68,833;72,034
01/26/2023 19:00:00;53,561;61,346;57,4535;71,9;71,233
01/26/2023 20:00:00;31,038;35,02;33,029;72,166;70,534
01/26/2023 21:00:00;22,331;26,002;24,1665;70,733;71
01/26/2023 22:00:00;20,314;23,65;21,982;70,4;71
01/26/2023 23:00:00;9,031;10,782;9,9065;69,667;71
01/27/2023 00:00:00;7,366;8,528;7,947;69,633;70,3
01/27/2023 01:00:00;7,146;8,111;7,6285;69,967;69,966
01/27/2023 02:00:00;5,502;6,899;6,2005;69,133;69,733
01/27/2023 03:00:00;14,25;16,884;15,567;68,533;70
01/27/2023 04:00:00;25,395;28,483;26,939;68,466;70,066
01/27/2023 05:00:00;45,899;51,734;48,8165;68,834;70,267
01/27/2023 06:00:00;51,019;58,23;54,6245;67,791;71,166
01/27/2023 07:00:00;47,053;53,545;50,299;64,9;73,133
01/27/2023 08:00:00;48,975;55,332;52,1535;62,85;74,934
01/27/2023 09:00:00;41,341;45,829;43,585;58,334;78,066
01/27/2023 10:00:00;52,932;58,765;55,8485;59,261;77,255
01/27/2023 11:00:00;53,886;60,928;57,407;60,511;77,666
01/27/2023 12:00:00;37,295;42,483;39,889;56,959;79,555
01/27/2023 13:00:00;38,877;43,785;41,331;56,389;81,584
01/27/2023 14:00:00;38,473;43,924;41,1985;60,791;78,084
01/27/2023 15:00:00;58,692;67,701;63,1965;60,079;78,666
01/27/2023 16:00:00;47,535;52,67;50,1025;60,567;77,959
01/27/2023 17:00:00;37,637;41,112;39,3745;62,709;76,153
01/27/2023 18:00:00;70,341;79,852;75,0965;66,858;74
01/27/2023 19:00:00;69,467;78,391;73,929;65,267;74,867
01/27/2023 20:00:00;60,297;68,025;64,161;66,4;73,8
01/27/2023 21:00:00;40,48;45,187;42,8335;68,2;73
01/27/2023 22:00:00;22,871;26,232;24,5515;69,3;72,666
01/27/2023 23:00:00;15,707;18,145;16,926;71,5;71,166
01/28/2023 00:00:00;19,364;22,739;21,0515;71,5;71,267
01/28/2023 01:00:00;19,808;22,881;21,3445;70,433;71,633
01/28/2023 02:00:00;7,29;8,712;8,001;70;71,034
01/28/2023 03:00:00;11,058;13,319;12,1885;69,534;71
01/28/2023 04:00:00;21,711;24,88;23,2955;68,9;71
01/28/2023 05:00:00;78,719;88,998;83,8585;68,133;71,066
01/28/2023 06:00:00;89,987;103,974;96,9805;68,367;71,7
01/28/2023 07:00:00;60,179;68,662;64,4205;67,3;72,9
01/28/2023 08:00:00;47,977;54,912;51,4445;51,9;82,566
01/28/2023 09:00:00;36,966;42,115;39,5405;46,267;85,2
01/28/2023 10:00:00;35,18;39,449;37,3145;38,066;91,692
01/28/2023 11:00:00;31,858;34,016;32,937;35,6;93,175
01/28/2023 12:00:00;33,175;37,672;35,4235;46,034;85,633
01/28/2023 13:00:00;32,125;36,002;34,0635;43,767;86,3
01/28/2023 14:00:00;27,828;32,364;30,096;40,867;86,334
01/28/2023 15:00:00;27,053;31,175;29,114;39,8;86,966
01/28/2023 16:00:00;30,533;34,652;32,5925;42,033;86,333
01/28/2023 17:00:00;36,493;39,762;38,1275;49,334;82,4
01/28/2023 18:00:00;38,755;42,84;40,7975;61,758;76,809
01/28/2023 19:00:00;41,681;46,102;43,8915;67,267;74,3
01/28/2023 20:00:00;46;51,366;48,683;68;72,4
01/28/2023 21:00:00;24,03;26,294;25,162;66,833;73
01/28/2023 22:00:00;28,508;31,218;29,863;66,9;73
01/28/2023 23:00:00;16,196;18,029;17,1125;66,466;72,3
01/29/2023 00:00:00;8,83;10,89;9,86;66,2;72
01/29/2023 01:00:00;5,742;6,597;6,1695;65;71,5
01/29/2023 02:00:00;8,386;9,597;8,9915;65,367;71,233
01/29/2023 03:00:00;5,753;6,538;6,1455;66,733;70,566
01/29/2023 04:00:00;24,915;27,627;26,271;68,166;70
01/29/2023 05:00:00;54,214;59,424;56,819;68;70
01/29/2023 06:00:00;64,996;73,594;69,295;64,867;71,834
01/29/2023 07:00:00;56,198;63,296;59,747;60,133;74,6
01/29/2023 08:00:00;45,406;50,55;47,978;57,6;76,7
01/29/2023 09:00:00;34,447;38,154;36,3005;47,075;83,425
01/29/2023 10:00:00;36,407;40,596;38,5015;45,383;83,858
01/29/2023 11:00:00;31,02;35,713;33,3665;38,033;89,533
01/29/2023 12:00:00;31,913;36,423;34,168;39,767;89,8
01/29/2023 13:00:00;23,486;27,223;25,3545;40,633;87,833
01/29/2023 14:00:00;29,031;34,908;31,9695;40,033;87,834
01/29/2023 15:00:00;25,225;28,985;27,105;39,85;88,066
01/29/2023 16:00:00;26,267;30,239;28,253;44,919;84,003
01/29/2023 17:00:00;27,291;31,228;29,2595;44,875;83,167
01/29/2023 18:00:00;39,566;42,974;41,27;46,067;82,1
01/29/2023 19:00:00;41,135;44,146;42,6405;51,567;79,3
01/29/2023 20:00:00;45,149;49,462;47,3055;53,233;77,733
01/29/2023 21:00:00;40,252;44,765;42,5085;54,817;76,334
01/29/2023 22:00:00;26,604;30,576;28,59;57,6;75,3
01/29/2023 23:00:00;20,119;22,592;21,3555;60,067;74,166
01/30/2023 00:00:00;19,237;21,821;20,529;62,534;73,2
01/30/2023 01:00:00;12,748;14,854;13,801;64,166;72,9
01/30/2023 02:00:00;19,559;21,815;20,687;65,233;72
01/30/2023 03:00:00;21,066;23,701;22,3835;66,834;71,1
01/30/2023 04:00:00;49,915;55,807;52,861;66,567;71,7
01/30/2023 05:00:00;86,835;96,311;91,573;67,133;71,233
01/30/2023 06:00:00;146,675;161,92;154,2975;65,258;73,175
01/30/2023 07:00:00;143,135;159,664;151,3995;49,9;83,075
01/30/2023 08:00:00;84,666;95,287;89,9765;33,6;95,419
01/30/2023 09:00:00;31,636;35,374;33,505;28,666;99,528
01/30/2023 10:00:00;15,64;15,73;15,685;32;96
01/30/2023 11:00:00;27,058;30,53;28,794;30,167;96
01/30/2023 12:00:00;34,474;37,975;36,2245;30,063;96,125
01/30/2023 13:00:00;21,383;25,208;23,2955;31,959;92,999
01/30/2023 14:00:00;46,719;54,606;50,6625;30,584;94,416
01/30/2023 15:00:00;28,91;32,679;30,7945;33,867;91,745
01/30/2023 16:00:00;27,434;29,454;28,444;39,414;88,753
01/30/2023 17:00:00;49,675;55,252;52,4635;45,081;85,511
01/30/2023 18:00:00;39,776;44,585;42,1805;60,667;75,933
01/30/2023 19:00:00;39,094;43,389;41,2415;61,258;73,466
01/30/2023 20:00:00;23,7;27;25,35;61,044;73
01/30/2023 21:00:00;17,002;18,851;17,9265;60,733;73,45
01/30/2023 22:00:00;7,862;8,774;8,318;65,433;72,4
01/30/2023 23:00:00;6,438;7,418;6,928;66;71,2
01/31/2023 00:00:00;5,472;6,461;5,9665;59,166;72
01/31/2023 01:00:00;9,754;11,75;10,752;59,534;72
01/31/2023 02:00:00;19,582;21,492;20,537;63,367;72
01/31/2023 03:00:00;24,399;26,521;25,46;64,067;72,066
01/31/2023 04:00:00;51,944;56,768;54,356;63,133;73
01/31/2023 05:00:00;74,192;84,029;79,1105;62,334;73,267
01/31/2023 06:00:00;54,322;58,37;56,346;64,467;72,434
01/31/2023 07:00:00;45,139;48,633;46,886;63,044;73,159
01/31/2023 08:00:00;35,176;37,4;36,288;45,972;84,959
01/31/2023 09:00:00;34,63;35,77;35,2;36;93
01/31/2023 10:00:00;29,69;30,405;30,0475;46;84
01/31/2023 11:00:00;27,949;31,904;29,9265;41,25;87,875
01/31/2023 12:00:00;26,314;29,895;28,1045;40;88,5
01/31/2023 13:00:00;13,945;16,827;15,386;38,6;88,9
01/31/2023 14:00:00;18,801;21,304;20,0525;39,417;87,817
01/31/2023 15:00:00;13,635;16,363;14,999;37,174;88,124
01/31/2023 16:00:00;23,468;26,771;25,1195;38,789;88,533
01/31/2023 17:00:00;17,18;18,767;17,9735;43,502;85,272
01/31/2023 18:00:00;20,971;23,146;22,0585;52,091;81,392
01/31/2023 19:00:00;16,575;19,197;17,886;57,333;77,7
01/31/2023 20:00:00;6,98;8,232;7,606;59,733;75,334
01/31/2023 21:00:00;9,211;10,733;9,972;59,8;74,8
01/31/2023 22:00:00;5,999;7,212;6,6055;61,4;74
01/31/2023 23:00:00;5,643;7,13;6,3865;61,9;74,1
02/01/2023 00:00:00;7,746;9,26;8,503;59,967;74,5
02/01/2023 01:00:00;6,676;7,557;7,1165;63,066;73,534
02/01/2023 02:00:00;11,278;13,026;12,152;66,367;73
02/01/2023 03:00:00;14,628;17,367;15,9975;67,133;72,166
02/01/2023 04:00:00;41,581;49,22;45,4005;67,467;72,533
02/01/2023 05:00:00;62,874;72,738;67,806;65,333;73
02/01/2023 06:00:00;46,061;52,85;49,4555;64,034;73,417
02/01/2023 15:00:00;5,79;7,66;6,725;45,333;84,667
02/01/2023 16:00:00;14,825;16,713;15,769;47,95;83,067
02/01/2023 17:00:00;12,323;13,575;12,949;54,117;78,684
02/01/2023 18:00:00;11,617;12,788;12,2025;59,725;75,534
02/01/2023 19:00:00;12,219;13,42;12,8195;61,2;73,966
02/01/2023 20:00:00;9,501;10,306;9,9035;62,4;73,433
02/01/2023 21:00:00;5,559;6,476;6,0175;65,4;72,6
02/01/2023 22:00:00;5,917;6,989;6,453;65,6;72,467
02/01/2023 23:00:00;2,571;3,279;2,925;64,6;72,034
02/02/2023 00:00:00;4,797;5,633;5,215;64,733;72
02/02/2023 01:00:00;0,783;0,997;0,89;66,567;70,967
02/02/2023 02:00:00;2,371;2,829;2,6;66,566;70,034
02/02/2023 03:00:00;1,255;1,349;1,302;65,1;70
02/02/2023 04:00:00;14,378;15,64;15,009;64,733;69,867
02/02/2023 05:00:00;36,009;39,958;37,9835;64,2;70,466
02/02/2023 06:00:00;29,689;33,257;31,473;62,367;71,933
02/02/2023 07:00:00;29,663;32,781;31,222;59,233;73,733
02/02/2023 08:00:00;20,194;22,817;21,5055;53,108;77,5
02/02/2023 09:00:00;19,919;22,219;21,069;48,15;80,161
02/02/2023 10:00:00;27,249;29,684;28,4665;45,028;82,25
02/02/2023 11:00:00;23,505;25,846;24,6755;39,875;85,333
02/02/2023 12:00:00;20,723;23,619;22,171;39,042;86,112
02/02/2023 13:00:00;17,524;19,725;18,6245;41,886;83,886
02/02/2023 14:00:00;14,415;15,757;15,086;42,125;83,709
02/02/2023 15:00:00;19,241;21,528;20,3845;40,75;84,57
02/02/2023 16:00:00;18,556;20,894;19,725;45,036;82,592
02/02/2023 17:00:00;20,771;21,459;21,115;53,089;78,245
02/02/2023 18:00:00;20,099;22,434;21,2665;57,066;76,1
02/02/2023 19:00:00;12,49;13,819;13,1545;60,267;74,1
02/02/2023 20:00:00;9,995;11,232;10,6135;60,4;73,9
02/02/2023 21:00:00;10,85;12,439;11,6445;59,7;73,666
02/02/2023 22:00:00;6,546;7,324;6,935;61,666;72,434
02/02/2023 23:00:00;2,334;2,83;2,582;61,534;72,034
02/03/2023 00:00:00;1,609;1,933;1,771;60;70,7
02/03/2023 01:00:00;7,822;8,251;8,0365;58,867;68,966
02/03/2023 02:00:00;2,574;2,81;2,692;62,834;67,434
02/03/2023 03:00:00;4,233;4,648;4,4405;61,767;67,633
02/03/2023 04:00:00;9,476;10,619;10,0475;58,933;67,267
02/03/2023 05:00:00;38,371;43,112;40,7415;58,367;67,867
02/03/2023 06:00:00;26,297;29,241;27,769;59,067;68,633
02/03/2023 07:00:00;22,279;24,271;23,275;45,63;79,344
02/03/2023 08:00:00;20,145;21,438;20,7915;38,392;84,433
02/03/2023 09:00:00;26,865;28,968;27,9165;40,75;83,084
02/03/2023 10:00:00;25,346;26,42;25,883;42,834;82,416
02/03/2023 11:00:00;21,645;23,206;22,4255;42,91;83,736
02/03/2023 12:00:00;12,607;14,02;13,3135;43,195;83,255
02/03/2023 13:00:00;14,521;16,616;15,5685;40,622;85,761
02/03/2023 14:00:00;13,081;15,38;14,2305;40,736;85,57
02/03/2023 15:00:00;10,072;10,72;10,396;43,776;83,443
02/03/2023 16:00:00;21,098;23,394;22,246;46,608;81,925
02/03/2023 17:00:00;21,267;22,582;21,9245;48,334;80,6
02/03/2023 18:00:00;20,115;21,369;20,742;53,242;77
02/03/2023 19:00:00;24,29;26,361;25,3255;56,033;76,034
02/03/2023 20:00:00;24,877;27,523;26,2;55,466;76,133
02/03/2023 21:00:00;17,542;19,791;18,6665;56,3;75,633
02/03/2023 22:00:00;12,578;13,828;13,203;57,666;74,9
02/03/2023 23:00:00;13,43;15,508;14,469;58,5;73,966
02/04/2023 00:00:00;4,063;4,287;4,175;60,7;72,067
02/04/2023 01:00:00;4,104;4,771;4,4375;62,933;71,233
02/04/2023 02:00:00;1,425;1,515;1,47;64,3;70,4
02/04/2023 03:00:00;2,265;2,481;2,373;63,558;69,967
02/04/2023 04:00:00;20,765;24,323;22,544;61,067;71
02/04/2023 05:00:00;75,076;86,725;80,9005;59,7;72,166
02/04/2023 06:00:00;56,449;63,559;60,004;57;73,466
02/04/2023 07:00:00;23,439;26,191;24,815;56,433;73,3
02/04/2023 08:00:00;36,87;39,836;38,353;52,308;76,125
02/04/2023 09:00:00;29,306;32,794;31,05;42,4;83,8
02/04/2023 10:00:00;28,841;31,355;30,098;32,733;93,1
02/04/2023 11:00:00;26,274;28,211;27,2425;31,195;94,317
