Date_mada;pm2,5_atm_a;pm2,5_atm_b;Soanierana;Humidity;Temperature
11/30/2023 20:00:00;38,88;36,918;37,899;60,067;76,2
11/30/2023 21:00:00;31,931;29,774;30,8525;60,333;74,767
11/30/2023 22:00:00;32,805;30,212;31,5085;62,445;74,581
11/30/2023 23:00:00;27,855;25,621;26,738;62,184;74,334
12/01/2023 00:00:00;23,688;21,963;22,8255;60,925;75
12/01/2023 01:00:00;26,708;24,803;25,7555;61;75
12/01/2023 02:00:00;26,504;24,25;25,377;61,8;74,367
12/01/2023 03:00:00;28,303;26,2;27,2515;61,767;73,767
12/01/2023 04:00:00;42,922;40,959;41,9405;61,067;73,617
12/01/2023 05:00:00;43,621;41,774;42,6975;60,416;73,8
12/01/2023 06:00:00;43,679;42,082;42,8805;56,209;76,566
12/01/2023 07:00:00;47,622;45,59;46,606;50,784;79,55
12/01/2023 08:00:00;47,194;45,24;46,217;42,233;86,434
12/01/2023 09:00:00;42,704;41,089;41,8965;39;89
12/01/2023 10:00:00;32,273;30,324;31,2985;36,3;91,4
12/01/2023 11:00:00;27,8;25,814;26,807;32,466;93,267
12/01/2023 12:00:00;30,389;28,353;29,371;30,483;93,684
12/01/2023 13:00:00;26,819;25,364;26,0915;32,1;90,7
12/01/2023 14:00:00;18,914;16,915;17,9145;51,3;80,133
12/01/2023 15:00:00;18,935;17,184;18,0595;55,542;77,4
12/01/2023 16:00:00;26,89;24,817;25,8535;61,1;75,133
12/01/2023 17:00:00;32,925;31,325;32,125;64,767;73,425
12/01/2023 18:00:00;37,194;35,245;36,2195;66,267;72,267
12/01/2023 19:00:00;26,944;24,645;25,7945;67,433;71,9
12/01/2023 20:00:00;23,253;21,263;22,258;67,7;71,466
12/01/2023 21:00:00;19,568;17,694;18,631;67,877;71
12/01/2023 22:00:00;16,66;14,838;15,749;67,195;71
12/01/2023 23:00:00;16,693;15,429;16,061;65,972;71,278
12/02/2023 00:00:00;22,96;21,541;22,2505;65,633;71,5
12/02/2023 01:00:00;22,487;20,788;21,6375;66,3;71,8
12/02/2023 02:00:00;21,699;18,831;20,265;65,834;72
12/02/2023 03:00:00;33,17;31,892;32,531;65,853;72,034
12/02/2023 04:00:00;34,529;32,984;33,7565;65,25;72
12/02/2023 05:00:00;52,302;49,202;50,752;64,839;72,334
12/02/2023 06:00:00;61,611;57,508;59,5595;62;74,3
12/02/2023 07:00:00;46,008;44,377;45,1925;53,034;79,3
12/02/2023 08:00:00;40,149;38,398;39,2735;51,142;80,209
12/02/2023 09:00:00;22,772;20,869;21,8205;45,266;83,466
12/02/2023 10:00:00;13,786;12,401;13,0935;40,2;86,267
12/02/2023 11:00:00;16,168;14,305;15,2365;36,334;89
12/02/2023 12:00:00;13,649;12,229;12,939;35,3;89,466
12/02/2023 13:00:00;11,305;10,329;10,817;39,2;87,167
12/02/2023 14:00:00;10,915;9,924;10,4195;40,183;87,075
12/02/2023 15:00:00;11,331;9,923;10,627;42,189;84,878
12/02/2023 16:00:00;28,672;26,118;27,395;49,539;78,867
12/02/2023 17:00:00;15,402;13,676;14,539;52,2;75,85
12/02/2023 18:00:00;22,849;20,853;21,851;56,2;74,159
12/02/2023 19:00:00;11,334;9,819;10,5765;58,82;72,334
12/02/2023 20:00:00;6,566;5,753;6,1595;60,567;71,541
12/02/2023 21:00:00;2,168;1,746;1,957;61,395;71
12/02/2023 22:00:00;0,635;0,563;0,599;61;70,5
12/02/2023 23:00:00;0,699;0,536;0,6175;61,125;70
12/03/2023 00:00:00;1,032;0,815;0,9235;60,959;70
12/03/2023 01:00:00;0,636;0,549;0,5925;60,3;70
12/03/2023 02:00:00;0,917;0,762;0,8395;61,25;69,666
12/03/2023 03:00:00;1,746;1,342;1,544;61,633;68,966
12/03/2023 04:00:00;3,419;2,768;3,0935;62,167;68,166
12/03/2023 05:00:00;8,348;7,264;7,806;62,834;68
12/03/2023 06:00:00;15,158;13,753;14,4555;60,373;69,222
12/03/2023 07:00:00;13,74;12,68;13,21;57,625;70,45
12/03/2023 08:00:00;10,235;9,385;9,81;54,6;72,334
12/03/2023 09:00:00;17,041;15,522;16,2815;52;74,566
12/03/2023 10:00:00;15,441;14,063;14,752;47,9;77,967
12/03/2023 11:00:00;19,642;18,46;19,051;41,2;83,567
12/03/2023 12:00:00;23,017;21,001;22,009;37;87,2
12/03/2023 13:00:00;15,415;14,135;14,775;36,966;87,267
12/03/2023 14:00:00;13,75;12,223;12,9865;36,478;87,034
12/03/2023 15:00:00;9,527;8,603;9,065;35,466;88
12/03/2023 16:00:00;9,935;9,008;9,4715;35,967;88,034
12/03/2023 17:00:00;21,032;19,194;20,113;48,433;80
12/03/2023 18:00:00;34,754;32,528;33,641;58,367;74,333
12/03/2023 19:00:00;26,372;23,895;25,1335;62,067;71,966
12/03/2023 20:00:00;8,232;7,128;7,68;63,767;71
12/03/2023 21:00:00;1,542;1,221;1,3815;63,078;70
12/03/2023 22:00:00;0,736;0,51;0,623;62,442;69,633
12/03/2023 23:00:00;0,625;0,374;0,4995;63,406;69
12/04/2023 00:00:00;0,439;0,31;0,3745;63,2;68,8
12/04/2023 01:00:00;0,758;0,488;0,623;63,675;68,055
12/04/2023 02:00:00;1,346;0,762;1,054;64,417;68
12/04/2023 03:00:00;1,43;1,168;1,299;64;67,7
12/04/2023 04:00:00;4,889;4,108;4,4985;64,1;67,034
12/04/2023 05:00:00;19,495;17,92;18,7075;63,245;68,111
12/04/2023 06:00:00;21,91;19,822;20,866;62,267;68,867
12/04/2023 07:00:00;16,437;15,608;16,0225;59,383;70,9
12/04/2023 08:00:00;14,769;13,335;14,052;54,161;74,197
12/04/2023 09:00:00;16,242;14,181;15,2115;47,709;78,889
12/04/2023 10:00:00;17,381;16,524;16,9525;44,034;81,711
12/04/2023 11:00:00;26,545;24,437;25,491;40,225;85,828
12/04/2023 12:00:00;35,162;33,228;34,195;38,934;86,9
12/04/2023 13:00:00;43,126;41,431;42,2785;40,084;86,166
12/04/2023 14:00:00;37,096;35,15;36,123;41,433;85,4
12/04/2023 15:00:00;29,842;28,493;29,1675;40,775;86,35
12/04/2023 16:00:00;29,027;27,548;28,2875;42,4;85,867
12/04/2023 17:00:00;27,227;25,294;26,2605;47,5;82,1
12/04/2023 18:00:00;27,258;25,362;26,31;53,166;77,567
12/04/2023 19:00:00;24,297;22,779;23,538;53,9;76,767
12/04/2023 20:00:00;22,726;20,602;21,664;55,958;75,367
12/04/2023 21:00:00;23,625;21,809;22,717;59,542;73,8
12/04/2023 22:00:00;17,398;15,485;16,4415;60,867;72,966
12/04/2023 23:00:00;20,759;19,391;20,075;61,6;72,534
12/05/2023 00:00:00;22,77;20,975;21,8725;64,267;70,933
12/05/2023 01:00:00;29,355;28,087;28,721;65,934;70
12/05/2023 02:00:00;33,353;31,871;32,612;66,767;69,2
12/05/2023 03:00:00;34,953;34,055;34,504;66,4;70
12/05/2023 04:00:00;37,197;36,165;36,681;66,066;69,966
12/05/2023 05:00:00;38,534;37,276;37,905;66,834;70
12/05/2023 06:00:00;33,528;32,044;32,786;65,833;70,466
12/05/2023 07:00:00;37;35,93;36,465;63,122;72,375
12/05/2023 08:00:00;32,776;31,438;32,107;56,094;77,156
12/05/2023 09:00:00;32,046;30,399;31,2225;53,067;78,334
12/05/2023 10:00:00;32,729;31,561;32,145;43,166;85,3
12/05/2023 11:00:00;41,218;39,631;40,4245;38;88,233
12/05/2023 12:00:00;38,822;37,606;38,214;33,933;91,066
12/05/2023 13:00:00;27,414;25,27;26,342;33,233;91,433
12/05/2023 14:00:00;21,266;19,834;20,55;34,067;91,733
12/05/2023 15:00:00;21,942;20,36;21,151;34,9;91,466
12/05/2023 16:00:00;30,576;28,525;29,5505;42,133;86,767
12/05/2023 17:00:00;45,431;42,951;44,191;46,9;83,267
12/05/2023 18:00:00;40,303;38,342;39,3225;48,9;81,6
12/05/2023 19:00:00;33,386;31,331;32,3585;56,65;77,3
12/05/2023 20:00:00;37,432;35,199;36,3155;56,666;77,666
12/05/2023 21:00:00;38,224;36,062;37,143;57,867;77,133
12/05/2023 22:00:00;38,895;36,709;37,802;57,3;77,834
12/05/2023 23:00:00;35,306;33,236;34,271;60,292;76,175
12/06/2023 00:00:00;35,965;34,535;35,25;62,467;75,034
12/06/2023 01:00:00;37,948;36,282;37,115;60,534;75,9
12/06/2023 02:00:00;38,691;36,976;37,8335;61,133;75
12/06/2023 03:00:00;44,54;43,331;43,9355;63,767;73,733
12/06/2023 04:00:00;46,815;45,078;45,9465;64,534;73,934
12/06/2023 05:00:00;54,43;52,157;53,2935;62,433;75,034
12/06/2023 06:00:00;75,009;69,676;72,3425;55,3;79,767
12/06/2023 07:00:00;61,887;58,137;60,012;51,6;81,967
12/06/2023 08:00:00;41,555;39,946;40,7505;40,633;90,067
12/06/2023 09:00:00;35,094;33,401;34,2475;35;91,434
12/06/2023 10:00:00;33,87;32,451;33,1605;30,933;93,033
12/06/2023 11:00:00;24,205;22,449;23,327;27,333;95,2
12/06/2023 12:00:00;20,334;18,648;19,491;24,233;96,183
12/06/2023 13:00:00;17,204;15,692;16,448;22,289;96,9
12/06/2023 14:00:00;14,503;12,982;13,7425;21,833;97,275
12/06/2023 15:00:00;22,398;20,41;21,404;26;95,333
12/06/2023 16:00:00;31,951;29,758;30,8545;34,466;89,9
12/06/2023 17:00:00;29,482;27,639;28,5605;40,267;84,9
12/06/2023 18:00:00;35,261;33,231;34,246;43,133;82,534
12/06/2023 19:00:00;38,767;36,554;37,6605;50,466;80,466
12/06/2023 20:00:00;42,871;40,275;41,573;55,733;78,633
12/06/2023 21:00:00;47,103;44,504;45,8035;57,667;77,3
12/06/2023 22:00:00;54,041;50,502;52,2715;57,833;76,767
12/06/2023 23:00:00;52,142;49,385;50,7635;56,6;75,4
12/07/2023 00:00:00;44,241;42,196;43,2185;56,133;73,6
12/07/2023 01:00:00;41,416;39,594;40,505;56,467;72
12/07/2023 02:00:00;37,386;35,462;36,424;55,467;72
12/07/2023 03:00:00;35,73;34,314;35,022;55,034;71,334
12/07/2023 04:00:00;23,588;21,541;22,5645;53,122;70,3
12/07/2023 05:00:00;29,452;27,524;28,488;52,633;69,9
12/07/2023 06:00:00;24,191;22,137;23,164;41,675;81,066
12/07/2023 07:00:00;9,247;7,958;8,6025;34,383;85,809
12/07/2023 08:00:00;12,413;10,645;11,529;34,459;86,5
12/07/2023 09:00:00;11,271;9,918;10,5945;35,584;84,133
12/07/2023 10:00:00;15,367;13,985;14,676;34,6;84,525
12/07/2023 11:00:00;10,671;9,366;10,0185;29,466;87,534
12/07/2023 12:00:00;11,475;10,223;10,849;29,8;87,9
12/07/2023 13:00:00;10,207;8,507;9,357;29,934;88,4
12/07/2023 14:00:00;15,337;13,288;14,3125;30,666;88
12/07/2023 15:00:00;18,3;16,348;17,324;32,2;86,867
12/07/2023 16:00:00;24,531;22,749;23,64;33,942;84,656
12/07/2023 17:00:00;32,204;30,088;31,146;37,1;81,434
12/07/2023 18:00:00;35,867;33,771;34,819;45,167;78
12/07/2023 19:00:00;37,407;35,12;36,2635;53,867;75,322
12/07/2023 20:00:00;38,567;36,115;37,341;56,966;73,867
12/07/2023 21:00:00;39,145;37,208;38,1765;58,1;72,3
12/07/2023 22:00:00;38,002;35,895;36,9485;58,967;72
12/07/2023 23:00:00;34,433;32,51;33,4715;59,9;71,034
12/08/2023 00:00:00;33,357;31,318;32,3375;61,2;70,334
12/08/2023 01:00:00;34,334;31,806;33,07;63;69,4
12/08/2023 02:00:00;36,854;34,811;35,8325;63,966;69
12/08/2023 03:00:00;35,518;33,742;34,63;62,333;69
12/08/2023 04:00:00;39,91;38,156;39,033;61,284;68,925
12/08/2023 05:00:00;50,43;48,091;49,2605;60,459;69,233
12/08/2023 06:00:00;47,642;46,012;46,827;46,767;79,333
12/08/2023 07:00:00;42,981;41,346;42,1635;41,466;82,867
12/08/2023 08:00:00;38,444;36,509;37,4765;36,45;86,983
12/08/2023 09:00:00;35,1;33,323;34,2115;38,117;85,133
12/08/2023 10:00:00;31,804;30,834;31,319;36,567;87,333
12/08/2023 11:00:00;32,046;30,477;31,2615;34,434;88,767
12/08/2023 12:00:00;30,3;29,087;29,6935;34,125;89,747
12/08/2023 13:00:00;37,335;35,868;36,6015;32,067;91,6
12/08/2023 14:00:00;30,885;29,251;30,068;33,334;90,367
12/08/2023 15:00:00;22,216;20,069;21,1425;33,6;90,8
12/08/2023 16:00:00;27,345;25,206;26,2755;35,6;88,066
12/08/2023 17:00:00;30,959;28,641;29,8;38,7;84,733
12/08/2023 18:00:00;35,883;34,132;35,0075;45,067;81,5
12/08/2023 19:00:00;43,889;41,837;42,863;52,4;78,267
12/08/2023 20:00:00;44,06;41,658;42,859;56,966;76,434
12/08/2023 21:00:00;43,862;41,718;42,79;57,566;76
12/08/2023 22:00:00;42,11;39,94;41,025;57,233;75,567
12/08/2023 23:00:00;40,147;38,303;39,225;57,9;75,167
12/09/2023 00:00:00;37,062;35,188;36,125;58,834;74,934
12/09/2023 01:00:00;37,382;35,418;36,4;59,466;74,133
12/09/2023 02:00:00;35,109;33,554;34,3315;57,7;74,7
12/09/2023 03:00:00;42,093;40,535;41,314;59,834;74,233
12/09/2023 04:00:00;45,591;43,978;44,7845;60,966;73,5
12/09/2023 05:00:00;66,472;62,296;64,384;60,6;74,034
12/09/2023 06:00:00;67,561;62,414;64,9875;40,733;90,067
12/09/2023 07:00:00;51,339;49,168;50,2535;29,4;99,267
12/09/2023 08:00:00;48,46;46,543;47,5015;32,833;94,433
12/09/2023 09:00:00;47,88;46,099;46,9895;39,633;87,367
12/09/2023 10:00:00;45,748;43,989;44,8685;37,834;90,033
12/09/2023 11:00:00;40,382;38,613;39,4975;32,133;94,433
12/09/2023 12:00:00;31,506;29,585;30,5455;29,75;94,966
12/09/2023 13:00:00;27,164;25,032;26,098;32,2;92,033
12/09/2023 14:00:00;24,485;22,816;23,6505;36,433;89,533
12/09/2023 15:00:00;27,619;25,724;26,6715;33,534;91,466
12/09/2023 16:00:00;27,843;25,978;26,9105;36,511;86,872
12/09/2023 17:00:00;35,654;33,701;34,6775;49,794;78,334
12/09/2023 18:00:00;32,106;30,532;31,319;58,041;75,222
12/09/2023 19:00:00;32,258;30,301;31,2795;58,084;75,834
12/09/2023 20:00:00;35,213;33,107;34,16;59,178;75,3
12/09/2023 21:00:00;34,51;32,4;33,455;61,2;74,816
12/09/2023 22:00:00;34,996;32,752;33,874;64,236;73,5
12/09/2023 23:00:00;39,696;37,566;38,631;66,8;73
12/10/2023 00:00:00;40,202;37,621;38,9115;66,505;74,492
12/10/2023 01:00:00;33,419;31,412;32,4155;66,05;75,05
12/10/2023 02:00:00;27,132;24,811;25,9715;67,292;74
12/10/2023 03:00:00;26,835;24,837;25,836;66,733;73,633
12/10/2023 04:00:00;35,444;33,532;34,488;66,583;73,458
12/10/2023 05:00:00;42,178;40,294;41,236;67,583;73,334
12/10/2023 06:00:00;39,18;37,48;38,33;60,684;77,017
12/10/2023 07:00:00;34,111;32,889;33,5;56,445;78,945
12/10/2023 10:00:00;18,912;16,641;17,7765;35,75;90,5
12/10/2023 11:00:00;15,556;13,776;14,666;33,225;92,258
12/10/2023 12:00:00;13,625;12,328;12,9765;30,425;94,725
12/10/2023 13:00:00;14,952;13,342;14,147;32,584;92,358
12/10/2023 14:00:00;12,616;10,889;11,7525;30,813;93,438
12/10/2023 15:00:00;12,66;10,949;11,8045;37,675;85,892
12/10/2023 16:00:00;10,883;10,664;10,7735;60,5;72,041
12/10/2023 17:00:00;33,087;31,037;32,062;59,108;73,629
12/10/2023 18:00:00;33,496;31,653;32,5745;59,466;73,4
12/10/2023 19:00:00;29,962;28,238;29,1;58,6;73,6
12/10/2023 20:00:00;27,091;25,421;26,256;56,666;74,066
12/10/2023 21:00:00;31,647;29,634;30,6405;58,633;74,2
12/10/2023 22:00:00;26,549;24,492;25,5205;62,166;74,3
12/10/2023 23:00:00;29,444;27,368;28,406;63,666;74,733
12/11/2023 00:00:00;29,458;26,806;28,132;63,9;75
12/11/2023 01:00:00;28,864;26,405;27,6345;65,166;73,934
12/11/2023 02:00:00;30,172;28,024;29,098;66,334;73
12/11/2023 03:00:00;28,393;26,749;27,571;66,233;73
12/11/2023 04:00:00;32,933;32,091;32,512;65,9;72,3
12/11/2023 05:00:00;35,96;34,523;35,2415;64,666;72,834
12/11/2023 06:00:00;32,075;30,471;31,273;39,584;91,291
12/11/2023 07:00:00;14,626;13,376;14,001;28,684;98,966
12/11/2023 08:00:00;16,345;14,945;15,645;31,2;94,2
12/11/2023 09:00:00;14,66;13,418;14,039;34,9;90,067
12/11/2023 10:00:00;13,773;12,626;13,1995;34,117;90,633
12/11/2023 11:00:00;9,133;8,191;8,662;32,1;92,067
12/11/2023 12:00:00;6,829;5,962;6,3955;31,35;93,611
12/11/2023 13:00:00;6,925;5,889;6,407;30,65;93,5
12/11/2023 14:00:00;8,315;7,226;7,7705;29,392;93,383
12/11/2023 15:00:00;9,945;8,864;9,4045;28,625;92,987
12/11/2023 16:00:00;14,549;13,244;13,8965;31,517;90,7
12/11/2023 17:00:00;25,46;23,335;24,3975;37,5;87,083
12/11/2023 18:00:00;25,835;23,658;24,7465;42,959;83,916
12/11/2023 19:00:00;34,443;32,6;33,5215;49,233;81,883
12/11/2023 20:00:00;35,486;33,316;34,401;54,916;80,078
12/11/2023 21:00:00;23,098;20,55;21,824;58,334;77,666
12/11/2023 22:00:00;20,599;18,527;19,563;59,7;76,125
12/11/2023 23:00:00;20,023;18,227;19,125;59,966;75,166
12/12/2023 00:00:00;21,197;18,8;19,9985;60,6;74,8
12/12/2023 01:00:00;20,133;18,438;19,2855;62,4;73,933
12/12/2023 02:00:00;22,568;20,895;21,7315;63;73,334
12/12/2023 03:00:00;22,231;20,509;21,37;64,333;72,8
12/12/2023 04:00:00;29,279;27,474;28,3765;63,966;72,392
12/12/2023 05:00:00;44,564;42,546;43,555;62,266;73,4
12/12/2023 06:00:00;25,632;23,797;24,7145;44,034;86,867
12/12/2023 07:00:00;16,592;14,873;15,7325;35,8;91,492
12/12/2023 08:00:00;13,306;12,494;12,9;35,466;90,467
12/12/2023 09:00:00;12,933;11,839;12,386;36,075;88,588
12/12/2023 10:00:00;14,49;13,581;14,0355;33,454;90,763
12/12/2023 11:00:00;10,306;9,299;9,8025;30,267;92,867
12/12/2023 12:00:00;8,373;7,226;7,7995;28,65;92,45
12/12/2023 13:00:00;7,446;6,886;7,166;26,659;93,492
12/12/2023 14:00:00;7,9;7,595;7,7475;26,467;94,184
12/12/2023 15:00:00;12,102;10,572;11,337;28,145;92,644
12/12/2023 16:00:00;20,105;18,184;19,1445;30,85;90,4
12/12/2023 17:00:00;20,196;18,093;19,1445;35,933;86,666
12/12/2023 18:00:00;29,837;27,703;28,77;41,284;83,459
12/12/2023 19:00:00;34,123;31,817;32,97;44,533;82
12/12/2023 20:00:00;30,466;28,479;29,4725;52,334;79,375
12/12/2023 21:00:00;33,24;31,186;32,213;57,125;78,05
12/12/2023 22:00:00;30,572;28,602;29,587;59,883;76,166
12/12/2023 23:00:00;29,267;26,658;27,9625;60,258;75,267
12/13/2023 00:00:00;28,55;26,859;27,7045;59,133;75,4
12/13/2023 01:00:00;23,944;21,982;22,963;58,2;75,267
12/13/2023 02:00:00;23,593;22,595;23,094;60,3;73,9
12/13/2023 03:00:00;26,618;25,127;25,8725;62,034;73,1
12/13/2023 04:00:00;38,178;37,248;37,713;61,248;73,9
12/13/2023 05:00:00;49,704;47,409;48,5565;60,483;74,517
12/13/2023 06:00:00;40,579;39,005;39,792;43,05;88,15
12/13/2023 07:00:00;37,499;35,401;36,45;33,917;93,972
12/13/2023 08:00:00;29,075;27,123;28,099;32,392;94,342
12/13/2023 09:00:00;23,119;21,634;22,3765;32,434;92,966
12/13/2023 10:00:00;23,193;21,598;22,3955;30,15;94,233
12/13/2023 11:00:00;31,184;29,791;30,4875;28,066;96
12/13/2023 12:00:00;22,654;21,274;21,964;25,416;96,159
12/13/2023 13:00:00;15,808;14,296;15,052;25,5;95,3
12/13/2023 14:00:00;9,431;8,199;8,815;24,511;95,733
12/13/2023 15:00:00;20,483;18,574;19,5285;24,367;95,183
12/13/2023 16:00:00;22,651;20,821;21,736;27,417;92,458
12/13/2023 17:00:00;26,81;24,675;25,7425;30,416;87,695
12/13/2023 18:00:00;32,29;30,388;31,339;35,334;85,042
12/13/2023 19:00:00;39,505;37,165;38,335;48,541;81,742
12/13/2023 20:00:00;42,032;39,953;40,9925;55,645;79,611
12/13/2023 21:00:00;33,099;31,341;32,22;57,916;77,184
12/13/2023 22:00:00;31,174;29,414;30,294;58,534;75,666
12/13/2023 23:00:00;26,759;24,516;25,6375;59,233;75
12/14/2023 00:00:00;24,149;22,319;23,234;59,35;74
12/14/2023 01:00:00;22,506;20,525;21,5155;60,675;73,258
12/14/2023 02:00:00;21,727;20,52;21,1235;60,7;73,433
12/14/2023 03:00:00;20,998;19,334;20,166;60,959;72,6
12/14/2023 04:00:00;23,085;22,273;22,679;61,534;71,434
12/14/2023 05:00:00;37,627;36,339;36,983;61,639;71,917
12/14/2023 06:00:00;26,706;24,166;25,436;44,986;83,75
12/14/2023 07:00:00;10,075;8,793;9,434;36,5;88,334
12/14/2023 08:00:00;9,983;9,108;9,5455;34,967;88,433
12/14/2023 09:00:00;10,505;9,848;10,1765;33,344;88,969
12/14/2023 10:00:00;12,817;11,515;12,166;31,067;89,834
12/14/2023 11:00:00;15,331;14,6;14,9655;30,1;91
12/14/2023 12:00:00;14,445;13,54;13,9925;28,897;92,828
12/14/2023 13:00:00;11,027;9,956;10,4915;28,211;93,034
12/14/2023 14:00:00;18,572;17,246;17,909;27,767;92,733
12/14/2023 15:00:00;19,98;18,576;19,278;28,039;92,067
12/14/2023 16:00:00;11,284;10,219;10,7515;28,625;91,063
12/14/2023 17:00:00;24,139;21,907;23,023;33,097;88,25
12/14/2023 18:00:00;29,474;27,595;28,5345;38,959;84,166
12/14/2023 19:00:00;34,663;32,596;33,6295;47,122;81,344
12/14/2023 20:00:00;33,341;32,223;32,782;55,758;77,883
12/14/2023 21:00:00;33,577;31,478;32,5275;59,4;77
12/14/2023 22:00:00;33,361;31,745;32,553;59,933;76
12/14/2023 23:00:00;30,357;28,499;29,428;59,767;75,8
12/15/2023 00:00:00;29,985;27,991;28,988;60,034;75,034
12/15/2023 01:00:00;28,446;26,855;27,6505;60,9;74,367
12/15/2023 02:00:00;25,723;23,954;24,8385;62;73,633
12/15/2023 03:00:00;25,044;23,729;24,3865;61,433;73,966
12/15/2023 04:00:00;21,621;19,946;20,7835;59,075;74,066
12/15/2023 05:00:00;31,969;30,684;31,3265;57,834;74,416
12/15/2023 06:00:00;21,504;20,181;20,8425;40,3;87,8
12/15/2023 07:00:00;17,892;17,002;17,447;30,367;96,067
12/15/2023 08:00:00;19,273;17,624;18,4485;30,933;94,666
12/15/2023 09:00:00;22,551;21,327;21,939;33,5;91,767
12/15/2023 10:00:00;22,677;20,979;21,828;32,816;92,625
12/15/2023 11:00:00;19,888;18,188;19,038;30,883;93,625
12/15/2023 12:00:00;14,415;12,88;13,6475;28,2;95,166
12/15/2023 13:00:00;12,966;11,867;12,4165;27,759;94,542
12/15/2023 14:00:00;10,899;10,004;10,4515;26,733;94,5
12/15/2023 15:00:00;15,062;13,549;14,3055;26,6;92,983
12/15/2023 16:00:00;18,154;16,099;17,1265;28,227;90,708
12/15/2023 17:00:00;28,712;26,7;27,706;33,433;86,733
